nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,91,23,5.6875,10,0.18346774193548387,4.013064133016627,11,0.05534060846560847
32,0,88,21,5.5,8,0.1774193548387097,4.079754601226994,10,0.08125
32,0,89,22,5.5625,9,0.17943548387096775,3.612676056338028,9,0.0919394841269841
32,0,90,22,5.625,10,0.1814516129032258,4.024970273483948,11,0.0781125992063492
32,0,91,21,5.6875,11,0.18346774193548387,4.1451149425287355,14,0.07754025488400489
32,0,91,22,5.6875,9,0.18346774193548387,3.9703087885985746,10,0.07421875000000001
32,0,91,22,5.6875,9,0.18346774193548387,4.379310344827586,13,0.07437996031746032
32,0,93,20,5.8125,12,0.1875,3.49136786188579,8,0.08727970354808591
32,0,93,20,5.8125,11,0.1875,4.055109070034443,10,0.07552083333333333
32,0,91,20,5.6875,12,0.18346774193548387,3.8966745843230406,10,0.11427331349206349
