nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,83,17,5.1875,10,0.16733870967741934,3.5330948121645798,8,0.04656084656084656
32,0,81,19,5.0625,10,0.16330645161290322,3.971326164874552,11,0.05706845238095238
32,0,81,20,5.0625,9,0.16330645161290322,3.4262295081967213,9,0.04862351190476191
32,0,81,18,5.0625,9,0.16330645161290322,3.596026490066225,10,0.0779389880952381
31,0,78,19,5.032258064516129,10,0.16774193548387098,3.1653543307086616,8,0.048655913978494635
32,0,77,18,4.8125,12,0.15524193548387097,3.404040404040404,10,0.07657374723145073
32,0,84,21,5.25,11,0.1693548387096774,3.743801652892562,9,0.05372023809523809
32,0,80,19,5.0,11,0.16129032258064516,3.052486187845304,8,0.05213293650793651
31,0,81,18,5.225806451612903,10,0.17419354838709677,3.8359375,10,0.09583973374295955
32,0,84,17,5.25,9,0.1693548387096774,3.766214177978884,9,0.07116815476190476
