nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,95,25,5.9375,10,0.19153225806451613,3.930758988015979,12,0.05173611111111112
32,0,94,23,5.875,10,0.18951612903225806,3.2988505747126435,8,0.0500248015873016
32,0,93,19,5.8125,10,0.1875,3.6666666666666665,9,0.12299411723753828
32,0,94,23,5.875,11,0.18951612903225806,3.5960346964064436,9,0.061317791005291014
32,0,94,23,5.875,8,0.18951612903225806,3.5670498084291187,9,0.07723214285714287
32,0,94,23,5.875,8,0.18951612903225806,4.182795698924731,13,0.07250648656898656
32,0,94,21,5.875,10,0.18951612903225806,3.316353887399464,7,0.07232556216931219
32,0,92,23,5.75,10,0.18548387096774194,3.9419354838709677,10,0.07772785663410664
32,0,96,21,6.0,11,0.1935483870967742,3.491344873501997,8,0.07544642857142857
31,0,92,23,5.935483870967742,11,0.1978494623655914,4.451527224435591,13,0.08561187916026627
