nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,91,26,5.6875,8,0.18346774193548387,4.510178117048346,13,0.07306547619047618
32,0,89,26,5.5625,9,0.17943548387096775,4.432339449541284,12,0.06605902777777778
32,0,87,27,5.4375,8,0.17540322580645162,5.067173637515843,14,0.04806547619047619
32,0,89,25,5.5625,9,0.17943548387096775,3.8970840480274442,11,0.09449404761904763
32,0,91,26,5.6875,9,0.18346774193548387,4.047911547911548,10,0.06536458333333334
31,0,85,21,5.483870967741935,8,0.18279569892473116,4.126149802890933,11,0.012596006144393239
32,0,92,23,5.75,10,0.18548387096774194,4.51261620185923,13,0.0853339947089947
32,0,91,25,5.6875,10,0.18346774193548387,3.872773536895674,9,0.06807208994708995
32,0,90,24,5.625,9,0.1814516129032258,4.028151774785802,10,0.05063244047619047
32,0,89,24,5.5625,10,0.17943548387096775,3.56508875739645,8,0.060714285714285714
