nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,43,16,5.375,7,0.35833333333333334,2.843283582089552,7,0.11145833333333333
15,0,39,12,5.2,10,0.37142857142857144,2.6544117647058822,5,0.15839506172839507
16,0,43,14,5.375,9,0.35833333333333334,2.3267326732673266,6,0.15208333333333335
16,0,43,12,5.375,9,0.35833333333333334,3.0,7,0.07552083333333333
16,0,42,15,5.25,7,0.35,2.9827586206896552,7,0.03125
16,0,44,14,5.5,9,0.36666666666666664,2.5441176470588234,5,0.11996527777777777
16,0,42,16,5.25,7,0.35,2.74468085106383,6,0.12777777777777777
16,0,44,15,5.5,9,0.36666666666666664,3.5941176470588236,9,0.07168311403508772
16,0,43,14,5.375,8,0.35833333333333334,2.446280991735537,6,0.08189102564102564
16,0,43,15,5.375,9,0.35833333333333334,3.299363057324841,8,0.06545138888888889
