nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,42,16,5.25,8,0.35,2.765957446808511,6,0.0125
16,0,43,15,5.375,8,0.35833333333333334,3.006172839506173,7,0.065625
16,0,44,15,5.5,8,0.36666666666666664,3.193548387096774,8,0.04270833333333333
16,0,43,15,5.375,7,0.35833333333333334,2.856115107913669,6,0.10833333333333334
16,0,43,14,5.375,7,0.35833333333333334,3.314720812182741,8,0.05967261904761905
16,0,44,15,5.5,8,0.36666666666666664,2.941860465116279,6,0.04161324786324786
16,0,42,15,5.25,9,0.35,3.267857142857143,9,0.1260233918128655
16,0,44,14,5.5,7,0.36666666666666664,3.5757575757575757,8,0.16597222222222224
16,0,43,15,5.375,7,0.35833333333333334,3.244186046511628,10,0.029166666666666667
15,0,41,14,5.466666666666667,8,0.3904761904761905,3.0816326530612246,8,0.10333333333333333
