nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,41,13,5.125,10,0.3416666666666667,1.6206896551724137,3,0.07653769841269842
16,0,40,14,5.0,8,0.3333333333333333,1.588235294117647,3,0.14930555555555555
16,0,43,14,5.375,11,0.35833333333333334,3.4545454545454546,9,0.14253472222222222
16,0,41,13,5.125,8,0.3416666666666667,2.026666666666667,4,0.06249999999999999
16,0,42,14,5.25,10,0.35,3.6374269005847952,9,0.09717261904761904
16,0,38,12,4.75,10,0.31666666666666665,1.6727272727272726,3,0.07858796296296296
16,0,43,14,5.375,9,0.35833333333333334,2.2346938775510203,6,0.07983630952380953
16,0,43,13,5.375,11,0.35833333333333334,1.8888888888888888,4,0.12161044973544974
16,0,39,12,4.875,10,0.325,1.7540983606557377,4,0.1273065476190476
16,0,41,11,5.125,8,0.3416666666666667,1.7857142857142858,4,0.09861111111111112
