nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
15,0,42,14,5.6,9,0.39999999999999997,3.1582278481012658,8,0.12484126984126982
16,0,44,16,5.5,8,0.36666666666666664,2.4198473282442747,5,0.06592261904761904
16,0,44,12,5.5,9,0.36666666666666664,2.515923566878981,6,0.058705357142857136
16,0,42,14,5.25,10,0.35,2.7517241379310344,7,0.1851934523809524
16,0,44,16,5.5,8,0.36666666666666664,2.8117647058823527,6,0.020833333333333332
16,0,44,13,5.5,9,0.36666666666666664,2.6265822784810124,7,0.08407738095238095
16,0,43,16,5.375,10,0.35833333333333334,2.3951612903225805,5,0.13660714285714287
16,0,42,15,5.25,8,0.35,2.4594594594594597,6,0.09791666666666667
16,0,44,15,5.5,9,0.36666666666666664,3.1538461538461537,8,0.07946428571428571
16,0,44,14,5.5,9,0.36666666666666664,2.847058823529412,7,0.10089285714285715
