nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
15,0,43,14,5.733333333333333,9,0.4095238095238095,3.316326530612245,8,0.06809523809523808
16,0,45,16,5.625,10,0.375,2.373015873015873,5,0.12748015873015872
16,0,47,16,5.875,8,0.39166666666666666,2.86734693877551,6,0.140625
16,0,47,14,5.875,8,0.39166666666666666,2.81025641025641,6,0.11264117826617827
16,0,47,16,5.875,10,0.39166666666666666,2.6686746987951806,6,0.1121031746031746
16,0,45,15,5.625,9,0.375,3.2781065088757395,8,0.13127480158730157
16,0,46,15,5.75,9,0.38333333333333336,3.223809523809524,7,0.057837301587301576
16,0,45,16,5.625,9,0.375,2.2990654205607477,6,0.1359623015873016
16,0,47,16,5.875,10,0.39166666666666666,2.622516556291391,6,0.1892361111111111
16,0,47,14,5.875,12,0.39166666666666666,2.6777777777777776,7,0.11694467515688446
