nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,42,15,5.25,8,0.35,2.852713178294574,6,0.16200396825396826
15,0,41,12,5.466666666666667,8,0.3904761904761905,2.596774193548387,6,0.10735042735042734
16,0,43,15,5.375,8,0.35833333333333334,2.4741379310344827,6,0.14136904761904762
16,0,44,15,5.5,8,0.36666666666666664,2.849056603773585,7,0.07812499999999999
16,0,41,14,5.125,7,0.3416666666666667,2.7945205479452055,6,0.11949404761904761
15,0,41,15,5.466666666666667,8,0.3904761904761905,3.152173913043478,7,0.0901058201058201
16,0,42,16,5.25,8,0.35,3.0759493670886076,7,0.13273809523809527
16,0,41,12,5.125,8,0.3416666666666667,1.9759036144578312,4,0.06036324786324786
16,0,42,14,5.25,9,0.35,2.492424242424242,5,0.11205357142857145
16,0,41,15,5.125,8,0.3416666666666667,3.323741007194245,7,0.14136904761904762
