nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,445,0,27.8125,40,0.8971774193548387,1.6347554630593133,4,0.5636783046951231
32,0,451,0,28.1875,41,0.9092741935483871,1.627471383975026,4,0.5605987623342525
32,0,442,0,27.625,40,0.8911290322580645,1.6763787721123828,5,0.5572411544547277
32,0,450,0,28.125,42,0.907258064516129,1.575442247658689,3,0.5738292340458381
32,0,443,0,27.6875,41,0.8931451612903226,1.6253902185223725,4,0.5518569557279113
32,0,441,0,27.5625,43,0.8891129032258065,1.6118626430801248,3,0.5582079922341344
32,0,439,0,27.4375,41,0.8850806451612904,1.6441207075962538,4,0.5426077170608236
32,0,448,0,28.0,42,0.9032258064516129,1.6181061394380853,4,0.5767669966115713
32,0,441,0,27.5625,42,0.8891129032258065,1.5366666666666666,3,0.5633190098009044
32,0,438,0,27.375,40,0.8830645161290323,1.5838709677419356,3,0.5722546266368239
