nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,440,0,27.5,38,0.8870967741935484,1.5848074921956297,3,0.535573720500253
32,0,453,0,28.3125,39,0.9133064516129032,1.5848074921956297,4,0.5374250007239878
32,0,458,0,28.625,38,0.9233870967741935,1.627016129032258,4,0.5328339287038443
32,0,450,0,28.125,40,0.907258064516129,1.716733870967742,5,0.5287213666792766
32,0,459,0,28.6875,41,0.9254032258064516,1.6097814776274715,4,0.5369593692136512
32,0,453,0,28.3125,39,0.9133064516129032,1.6098790322580645,3,0.5273765154417793
32,0,447,0,27.9375,43,0.9012096774193549,1.6004162330905307,4,0.5279260429661513
32,0,439,0,27.4375,42,0.8850806451612904,1.6653225806451613,4,0.513479492412263
32,0,439,0,27.4375,40,0.8850806451612904,1.5987124463519313,4,0.5263060223273298
32,0,434,0,27.125,39,0.875,1.627471383975026,4,0.5336256253516729
