nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,425,0,26.5625,41,0.8568548387096774,1.6253902185223725,4,0.5594682737189829
32,0,413,0,25.8125,40,0.8326612903225806,1.6945564516129032,4,0.5510302816511319
32,0,404,0,25.25,40,0.8145161290322581,1.7429760665972944,5,0.553207365361847
32,0,420,0,26.25,42,0.8467741935483871,1.663891779396462,4,0.5560636536081828
32,0,394,0,24.625,40,0.7943548387096774,1.7147177419354838,4,0.5560644850952355
32,0,409,0,25.5625,44,0.8245967741935484,1.7338709677419355,4,0.5732275152924444
32,0,425,0,26.5625,42,0.8568548387096774,1.6491935483870968,4,0.5606051622559689
32,0,427,0,26.6875,44,0.8608870967741935,1.6066597294484912,3,0.5994279667620802
32,0,419,0,26.1875,40,0.844758064516129,1.6389177939646202,3,0.5556982692557676
32,0,411,0,25.6875,42,0.8286290322580645,1.689516129032258,3,0.5622432222898639
