nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,457,0,28.5625,45,0.9213709677419355,1.6189516129032258,4,0.5709941466672884
32,0,453,0,28.3125,46,0.9133064516129032,1.6088709677419355,3,0.613044170314523
32,0,463,0,28.9375,48,0.9334677419354839,1.6018145161290323,4,0.612738832704502
32,0,466,0,29.125,45,0.9395161290322581,1.5786290322580645,4,0.6029624439521314
32,0,446,0,27.875,45,0.8991935483870968,1.6028225806451613,4,0.5977197931130092
32,0,470,0,29.375,48,0.9475806451612904,1.5756048387096775,4,0.5974683700795403
32,0,456,0,28.5,46,0.9193548387096774,1.5723204994797086,3,0.6106341873524825
32,0,462,0,28.875,48,0.9314516129032258,1.6058467741935485,4,0.5986339207332971
32,0,459,0,28.6875,46,0.9254032258064516,1.6129032258064515,3,0.5961991344719093
32,0,467,0,29.1875,47,0.9415322580645161,1.5796370967741935,4,0.5997601261027184
