nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,604,38,18.875,49,0.2996031746031746,2.45299777942265,8,0.2883607806109765
64,0,623,37,19.46875,53,0.3090277777777778,2.6166720308979725,8,0.30327251881687806
64,0,625,38,19.53125,49,0.3100198412698413,2.272971160295104,5,0.3109882039248152
64,0,631,37,19.71875,48,0.31299603174603174,2.278298204527713,6,0.32663476729357804
64,0,640,40,20.0,51,0.31746031746031744,2.4586763253210404,7,0.3434325246400719
64,0,640,38,20.0,48,0.31746031746031744,2.7824004788985333,7,0.3255397402390343
64,0,640,37,20.0,51,0.31746031746031744,2.4809184993531694,7,0.3474679326868889
64,0,638,32,19.9375,57,0.31646825396825395,2.414141414141414,8,0.32915346907932835
64,0,632,34,19.75,49,0.3134920634920635,2.7430054802422843,6,0.3032530828980397
64,0,632,36,19.75,48,0.3134920634920635,2.749423773460652,10,0.3214418685661472
