nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,640,28,20.0,59,0.31746031746031744,2.072639225181598,5,0.3782960220473645
64,0,640,27,20.0,61,0.31746031746031744,2.0830223880597014,6,0.36625554215349504
64,0,640,28,20.0,56,0.31746031746031744,2.2646288209606986,9,0.3411347284770915
64,0,640,29,20.0,58,0.31746031746031744,2.376190476190476,6,0.37326937504699265
64,0,640,28,20.0,68,0.31746031746031744,2.5521523178807946,8,0.4037587634229049
64,0,622,30,19.4375,68,0.30853174603174605,2.022811671087533,4,0.38873239666504744
64,0,640,27,20.0,64,0.31746031746031744,2.7502746246796046,9,0.36225556467323594
64,0,640,29,20.0,61,0.31746031746031744,2.675,7,0.34604969304424005
64,0,640,29,20.0,73,0.31746031746031744,2.3390275952693824,6,0.40792817833570344
64,0,640,27,20.0,62,0.31746031746031744,2.234032634032634,6,0.3726971616467259
