nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,579,43,18.09375,52,0.28720238095238093,2.726406394097756,7,0.3164184134108636
64,0,640,39,20.0,60,0.31746031746031744,2.2290076335877864,5,0.25853620136194505
64,0,640,42,20.0,58,0.31746031746031744,2.275748502994012,5,0.2924053840198976
64,0,640,44,20.0,64,0.31746031746031744,2.379041916167665,7,0.3108472356303282
64,0,640,36,20.0,57,0.31746031746031744,2.4055245371730827,6,0.29168155044060545
64,0,640,41,20.0,55,0.31746031746031744,2.292844777841893,5,0.2663833598932435
64,0,640,43,20.0,60,0.31746031746031744,2.3373015873015874,5,0.25912719869551676
64,0,640,37,20.0,63,0.31746031746031744,2.427563914193359,6,0.28298992669599665
64,0,631,36,19.71875,58,0.31299603174603174,2.3612363168061816,6,0.2803690299464163
64,0,640,36,20.0,56,0.31746031746031744,2.2412044374009508,5,0.2957160320431624
