nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,197,11,6.15625,12,0.09771825396825397,3.8114856429463173,9,0.0595286946849447
64,0,203,12,6.34375,16,0.10069444444444445,3.8042210497084143,9,0.06544700958763458
64,0,225,11,7.03125,17,0.11160714285714286,3.56553911205074,9,0.07614497072587645
64,0,195,13,6.09375,15,0.09672619047619048,4.053138686131387,11,0.04306184267121767
64,0,163,10,5.09375,14,0.08085317460317461,3.9183135704874834,9,0.05179980609668109
64,0,224,7,7.0,16,0.1111111111111111,3.7206764866339332,11,0.07205078208173728
64,0,198,11,6.1875,14,0.09821428571428571,3.945736434108527,10,0.0498192345848596
64,0,185,13,5.78125,15,0.09176587301587301,3.684937238493724,9,0.0618225669006919
64,0,190,10,5.9375,14,0.09424603174603174,3.6508744038155805,8,0.06107338076547635
64,0,164,15,5.125,15,0.08134920634920635,4.0519323671497585,10,0.05449171777296776
