nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,178,16,5.5625,12,0.0882936507936508,4.590525045262523,11,0.03740986185476317
64,0,188,17,5.875,14,0.09325396825396826,4.007272727272727,11,0.058706776550231744
64,0,201,14,6.28125,13,0.09970238095238096,3.571852731591449,8,0.07791486203279631
64,0,168,20,5.25,14,0.08333333333333333,4.558093737692005,11,0.03320537968975469
64,0,212,16,6.625,16,0.10515873015873016,3.4782755136409564,9,0.0663747217381554
64,0,187,13,5.84375,17,0.09275793650793651,3.8992426736911425,9,0.04954445891162798
64,0,197,14,6.15625,17,0.09771825396825397,3.817623579981578,8,0.04619427838002931
64,0,173,16,5.40625,13,0.08581349206349206,4.2223908918406075,10,0.04618337391774892
64,0,203,17,6.34375,22,0.10069444444444445,3.581994543801152,8,0.05418468207990268
64,0,220,14,6.875,16,0.10912698412698413,4.063127690100431,10,0.07693640994422243
