nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,205,15,6.40625,15,0.10168650793650794,3.3975996902826173,9,0.07297207575240663
64,0,179,20,5.59375,13,0.08878968253968254,3.97995337995338,12,0.035464007499853095
64,0,180,17,5.625,15,0.08928571428571429,4.613465481886535,12,0.054486275785617905
64,0,147,12,4.59375,12,0.07291666666666667,4.794492948287441,13,0.023406021062271066
64,0,172,13,5.375,13,0.08531746031746032,4.572466539196941,13,0.0415093586968587
64,0,149,14,4.65625,10,0.07390873015873016,4.898052691867125,12,0.043322172619047625
64,0,198,16,6.1875,15,0.09821428571428571,3.907154213036566,9,0.05046065046065045
64,0,191,15,5.96875,13,0.09474206349206349,3.9059233449477353,10,0.07348652591898147
64,0,155,13,4.84375,11,0.07688492063492064,4.68646978021978,13,0.03320452695452696
64,0,163,14,5.09375,13,0.08085317460317461,4.115608919382504,9,0.030806464947089957
