nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,206,22,6.4375,12,0.10218253968253968,3.8645797890438924,9,0.05019930879305879
64,0,190,17,5.9375,18,0.09424603174603174,3.862609329446064,10,0.06736755290408021
64,0,186,14,5.8125,13,0.09226190476190477,4.116767676767677,12,0.05595644228456727
64,0,186,20,5.8125,12,0.09226190476190477,4.525930639516385,12,0.05288900913900914
64,0,182,19,5.6875,15,0.09027777777777778,4.543478260869565,14,0.049382128288378305
64,0,200,23,6.25,20,0.0992063492063492,3.5875542691751083,9,0.08191247448031985
64,0,193,16,6.03125,13,0.09573412698412699,4.196142433234422,11,0.04828500492562992
64,0,223,19,6.96875,14,0.11061507936507936,3.779130434782609,11,0.07302437146187145
64,0,191,18,5.96875,19,0.09474206349206349,3.6764336542486395,9,0.04364395968873581
64,0,199,17,6.21875,14,0.09871031746031746,4.18920634920635,11,0.0850059246289997
