nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,181,23,5.65625,18,0.08978174603174603,3.9157782515991473,9,0.03727190055315056
64,0,180,22,5.625,12,0.08928571428571429,4.0215770890545315,11,0.05713402627465128
64,0,216,18,6.75,16,0.10714285714285714,3.870052770448549,10,0.052625615125615116
64,0,169,12,5.28125,17,0.08382936507936507,4.187282835302293,10,0.04130603235612427
64,0,189,28,5.90625,15,0.09375,3.846824842986741,10,0.047990811272061264
64,0,176,16,5.5,14,0.0873015873015873,3.9263595166163143,10,0.05429093475968477
64,0,199,17,6.21875,12,0.09871031746031746,3.959696261682243,10,0.058260113728863715
64,0,186,17,5.8125,14,0.09226190476190477,4.41400304414003,12,0.031013257575757576
64,0,204,19,6.375,15,0.10119047619047619,4.208243617348508,11,0.049598723036223036
64,0,201,17,6.28125,13,0.09970238095238096,4.044614848379227,12,0.0603266525141525
