nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,227,12,7.09375,14,0.11259920634920635,3.488882300622591,8,0.06874125087681723
64,0,241,13,7.53125,17,0.1195436507936508,3.2412033306473274,7,0.058600991755896545
64,0,201,12,6.28125,15,0.09970238095238096,3.7685367916549195,9,0.06639183282533573
64,0,201,10,6.28125,15,0.09970238095238096,4.335852478839178,11,0.06028113235144486
64,0,195,10,6.09375,13,0.09672619047619048,3.6237458193979935,9,0.05713709034021533
64,0,224,6,7.0,21,0.1111111111111111,3.491946491946492,8,0.06849588795855056
64,0,210,11,6.5625,19,0.10416666666666667,3.4889960807959,8,0.08282359278453028
64,0,221,12,6.90625,15,0.10962301587301587,3.4520748100526006,8,0.07412487974987975
64,0,183,14,5.71875,14,0.09077380952380952,4.086008230452675,10,0.038910611957486956
64,0,214,13,6.6875,14,0.10615079365079365,3.5018967026553836,9,0.06804428210678211
