nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,38,8,4.75,10,0.31666666666666665,2.204081632653061,6,0.19332837301587302
16,0,38,7,4.75,9,0.31666666666666665,2.351063829787234,6,0.13467261904761904
16,0,31,9,3.875,8,0.25833333333333336,1.5813953488372092,3,0.09479166666666666
16,0,42,6,5.25,11,0.35,2.652173913043478,6,0.1368391106442577
16,0,39,10,4.875,10,0.325,2.134020618556701,5,0.07946428571428572
16,0,30,9,3.75,7,0.25,2.0655737704918034,5,0.13854166666666667
16,0,34,6,4.25,8,0.2833333333333333,2.9823529411764707,6,0.07614087301587302
16,0,47,9,5.875,9,0.39166666666666666,2.6721311475409837,7,0.10160822973322974
16,0,35,8,4.375,8,0.2916666666666667,2.6666666666666665,7,0.06669146825396825
16,0,33,10,4.125,8,0.275,2.0483870967741935,5,0.09613095238095237
