nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,34,5,4.25,9,0.2833333333333333,2.2767857142857144,6,0.17080853174603175
16,0,53,10,6.625,12,0.44166666666666665,2.3758389261744965,6,0.16577380952380952
16,0,45,7,5.625,11,0.375,1.8645833333333333,5,0.15560515873015873
16,0,38,6,4.75,7,0.31666666666666665,3.018867924528302,7,0.12576884920634923
16,0,34,8,4.25,7,0.2833333333333333,1.7833333333333334,4,0.11493055555555556
16,0,34,9,4.25,8,0.2833333333333333,2.8412698412698414,7,0.15677083333333336
16,0,45,7,5.625,8,0.375,1.7826086956521738,4,0.15039682539682536
16,0,44,5,5.5,8,0.36666666666666664,2.3216374269005846,5,0.25704365079365077
16,0,33,6,4.125,7,0.275,1.9610389610389611,4,0.09523809523809525
16,0,50,12,6.25,13,0.4166666666666667,1.8932038834951457,4,0.324812813283208
