nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,99,0,12.375,19,0.825,1.7416666666666667,4,0.5218868334303424
16,0,98,0,12.25,18,0.8166666666666667,1.7916666666666667,5,0.45485732853016214
16,0,95,0,11.875,20,0.7916666666666666,1.8291666666666666,4,0.5683140408133193
16,0,100,0,12.5,20,0.8333333333333334,1.7458333333333333,4,0.5276695504610779
16,0,110,0,13.75,20,0.9166666666666666,1.56,3,0.5799417370260018
16,0,86,0,10.75,18,0.7166666666666667,1.8875,4,0.47395400862300363
16,0,97,0,12.125,20,0.8083333333333333,1.7875,4,0.5234218013460539
16,0,92,0,11.5,20,0.7666666666666667,1.8125,4,0.4560481352920399
16,0,96,0,12.0,21,0.8,1.8041666666666667,4,0.5602855210917658
16,0,95,0,11.875,19,0.7916666666666666,1.7833333333333334,4,0.46465997749647825
