nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,194,0,24.25,28,1.6166666666666667,1.1916666666666667,2,0.878762913187802
16,0,184,0,23.0,27,1.5333333333333334,1.2333333333333334,2,0.8347634861381684
16,0,191,0,23.875,28,1.5916666666666666,1.2041666666666666,2,0.8573086267767314
16,0,194,0,24.25,29,1.6166666666666667,1.1916666666666667,2,0.8593541947843701
16,0,189,0,23.625,28,1.575,1.2125,2,0.8466116516743517
16,0,180,0,22.5,27,1.5,1.2044444444444444,3,0.8489989384683853
16,0,178,0,22.25,27,1.4833333333333334,1.2625,3,0.8107386488495698
16,0,191,0,23.875,28,1.5916666666666666,1.2041666666666666,2,0.8662812908652172
16,0,182,0,22.75,28,1.5166666666666666,1.2916666666666667,3,0.8517124235184464
16,0,191,0,23.875,28,1.5916666666666666,1.2041666666666666,2,0.8616095710960128
