nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,124,0,15.5,24,1.0333333333333334,1.4958333333333333,3,0.6105237324162343
16,0,116,0,14.5,23,0.9666666666666667,1.5458333333333334,3,0.5832608124729433
16,0,115,0,14.375,22,0.9583333333333334,1.5416666666666667,3,0.5683686890308106
16,0,133,0,16.625,24,1.1083333333333334,1.4583333333333333,3,0.6305963248732435
16,0,121,0,15.125,22,1.0083333333333333,1.5,3,0.5885149596454483
16,0,110,0,13.75,22,0.9166666666666666,1.6041666666666667,3,0.5492366503602879
16,0,117,0,14.625,21,0.975,1.5458333333333334,3,0.5859342664996381
16,0,123,0,15.375,21,1.025,1.5208333333333333,3,0.5695091771974341
16,0,119,0,14.875,21,0.9916666666666667,1.5208333333333333,3,0.5404658654412475
16,0,113,0,14.125,23,0.9416666666666667,1.5541666666666667,3,0.5581254067627027
