nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,130,0,16.25,25,1.0833333333333333,1.4708333333333334,3,0.6126971197581426
16,0,130,0,16.25,24,1.0833333333333333,1.4583333333333333,2,0.5804410789145135
16,0,128,0,16.0,25,1.0666666666666667,1.4666666666666666,2,0.5850429708288347
16,0,136,0,17.0,26,1.1333333333333333,1.4541666666666666,3,0.6126510668802888
16,0,136,0,17.0,26,1.1333333333333333,1.4458333333333333,3,0.6242191417352467
16,0,136,0,17.0,23,1.1333333333333333,1.4333333333333333,2,0.5819870777047766
16,0,121,0,15.125,23,1.0083333333333333,1.471111111111111,3,0.6353438755720067
16,0,128,0,16.0,25,1.0666666666666667,1.4875,3,0.5848728865106018
16,0,138,0,17.25,28,1.15,1.425,2,0.6337018452923545
16,0,128,0,16.0,27,1.0666666666666667,1.4666666666666666,3,0.6148783887489329
