nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,121,0,15.125,22,1.0083333333333333,1.5375,3,0.6459948879140759
16,0,125,0,15.625,23,1.0416666666666667,1.5041666666666667,3,0.6161420621463628
16,0,109,0,13.625,20,0.9083333333333333,1.6083333333333334,3,0.5113666592475014
16,0,125,0,15.625,23,1.0416666666666667,1.5041666666666667,3,0.6345752521099924
16,0,104,0,13.0,22,0.8666666666666667,1.65,3,0.5501569545611968
16,0,119,0,14.875,23,0.9916666666666667,1.5066666666666666,3,0.5757219660318088
16,0,123,0,15.375,21,1.025,1.48,3,0.5948702525298937
16,0,124,0,15.5,22,1.0333333333333334,1.5041666666666667,3,0.5926193475703081
16,0,128,0,16.0,21,1.0666666666666667,1.4875,3,0.6078245738855599
16,0,130,0,16.25,24,1.0833333333333333,1.475,3,0.6379643630893924
