nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,172,0,21.5,27,1.4333333333333333,1.24,3,0.8170842303758448
16,0,184,0,23.0,28,1.5333333333333334,1.2333333333333334,2,0.834723623798528
16,0,179,0,22.375,28,1.4916666666666667,1.2541666666666667,2,0.8538661867350992
16,0,186,0,23.25,29,1.55,1.225,2,0.8435104189706095
16,0,185,0,23.125,29,1.5416666666666667,1.2291666666666667,2,0.8357219815773408
16,0,187,0,23.375,29,1.5583333333333333,1.2208333333333334,2,0.840041255664935
16,0,173,0,21.625,29,1.4416666666666667,1.2833333333333334,3,0.8438197832429789
16,0,174,0,21.75,28,1.45,1.2916666666666667,3,0.8569336748534714
16,0,185,0,23.125,29,1.5416666666666667,1.2291666666666667,2,0.8502293143071021
16,0,193,0,24.125,29,1.6083333333333334,1.1958333333333333,2,0.8617833496150512
