nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,101,0,12.625,19,0.8416666666666667,1.7333333333333334,4,0.5216091242627197
16,0,104,0,13.0,19,0.8666666666666667,1.6355555555555557,4,0.547551316572263
16,0,101,0,12.625,19,0.8416666666666667,1.6666666666666667,3,0.49156641338810236
16,0,118,0,14.75,21,0.9833333333333333,1.5291666666666666,3,0.5729227042942311
16,0,111,0,13.875,20,0.925,1.6,3,0.5417517855999908
16,0,102,0,12.75,19,0.85,1.6875,4,0.5223960194473539
16,0,99,0,12.375,19,0.825,1.6933333333333334,4,0.4973011973211203
16,0,106,0,13.25,20,0.8833333333333333,1.7125,4,0.5636935227073558
16,0,127,0,15.875,21,1.0583333333333333,1.5041666666666667,3,0.5845735489722088
16,0,116,0,14.5,23,0.9666666666666667,1.575,3,0.568834430751769
