nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,155,0,19.375,25,1.2916666666666667,1.3666666666666667,3,0.7318080034025896
16,0,141,0,17.625,24,1.175,1.4458333333333333,3,0.6743564657414046
16,0,143,0,17.875,23,1.1916666666666667,1.4166666666666667,3,0.674132568355942
16,0,135,0,16.875,24,1.125,1.4266666666666667,3,0.6518224629390188
16,0,151,0,18.875,25,1.2583333333333333,1.3833333333333333,3,0.7050721996561988
16,0,145,0,18.125,25,1.2083333333333333,1.4166666666666667,3,0.7229056381266425
16,0,138,0,17.25,24,1.15,1.4177777777777778,3,0.6600883103212856
16,0,157,0,19.625,26,1.3083333333333333,1.3625,3,0.7448470318512025
16,0,139,0,17.375,25,1.1583333333333334,1.4416666666666667,3,0.6786926765424889
16,0,149,0,18.625,24,1.2416666666666667,1.4041666666666666,3,0.6872436436448885
