nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,126,0,15.75,23,1.05,1.4577777777777778,3,0.6249716775971397
16,0,147,0,18.375,25,1.225,1.3958333333333333,3,0.7275099325363739
16,0,154,0,19.25,25,1.2833333333333334,1.3583333333333334,2,0.7160622062218928
16,0,146,0,18.25,25,1.2166666666666666,1.3958333333333333,3,0.6888984640698955
16,0,142,0,17.75,23,1.1833333333333333,1.4125,3,0.6818063643290692
16,0,143,0,17.875,24,1.1916666666666667,1.4208333333333334,3,0.6821227994245257
16,0,145,0,18.125,24,1.2083333333333333,1.4083333333333334,3,0.7299609867714053
16,0,133,0,16.625,25,1.1083333333333334,1.4541666666666666,3,0.646392771495942
16,0,153,0,19.125,25,1.275,1.3708333333333333,3,0.7151931531564344
16,0,140,0,17.5,24,1.1666666666666667,1.425,3,0.6770187033614604
