nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,93,11,5.8125,15,0.1875,2.861328125,7,0.09068099996408821
32,0,90,12,5.625,11,0.1814516129032258,3.8096446700507616,7,0.07209445646945647
32,0,94,11,5.875,13,0.18951612903225806,2.971052631578947,7,0.09690055315055314
32,0,88,11,5.5,12,0.1774193548387097,4.76986301369863,13,0.09371912657274498
32,0,91,12,5.6875,13,0.18346774193548387,3.279494382022472,9,0.08473124098124098
32,0,93,5,5.8125,12,0.1875,3.3202033036848793,9,0.10708874458874461
32,0,100,16,6.25,14,0.20161290322580644,2.373015873015873,6,0.13447472666222668
32,0,90,11,5.625,10,0.1814516129032258,3.3095238095238093,8,0.05509672619047619
32,0,96,13,6.0,14,0.1935483870967742,3.3544093178036607,9,0.0819542147667148
32,0,95,11,5.9375,12,0.19153225806451613,3.9506880733944953,9,0.08359375
