nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,103,14,6.4375,15,0.20766129032258066,3.0495626822157433,8,0.10810074491140668
32,0,79,8,4.9375,13,0.1592741935483871,3.953232462173315,11,0.07384600878658105
32,0,80,8,5.0,10,0.16129032258064516,2.9714285714285715,8,0.08615507756132756
32,0,112,10,7.0,14,0.22580645161290322,2.8701298701298703,7,0.12091875138750138
32,0,88,9,5.5,11,0.1774193548387097,2.8123791102514506,6,0.08619134403332515
32,0,86,11,5.375,12,0.17338709677419356,3.239804241435563,7,0.11813297167157462
32,0,69,10,4.3125,11,0.13911290322580644,4.436860068259386,12,0.06576257861635221
32,0,89,10,5.5625,14,0.17943548387096775,3.133245382585752,7,0.13951340716236274
32,0,77,14,4.8125,11,0.15524193548387097,3.5404255319148934,8,0.09978505291005291
32,0,99,10,6.1875,16,0.19959677419354838,3.1588669950738915,8,0.12137878036315533
