nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,84,7,5.25,11,0.1693548387096774,2.8893129770992365,7,0.059438507094757106
32,0,110,7,6.875,14,0.2217741935483871,2.9928486293206196,8,0.1235695669421091
32,0,80,9,5.0,13,0.16129032258064516,3.329230769230769,8,0.06803248834498835
32,0,88,8,5.5,10,0.1774193548387097,3.1556122448979593,7,0.06192956349206351
32,0,91,7,5.6875,15,0.18346774193548387,3.3661137440758293,8,0.12223509870657931
32,0,113,9,7.0625,17,0.22782258064516128,3.2920962199312713,8,0.10317460317460318
32,0,105,9,6.5625,15,0.21169354838709678,3.0165876777251186,8,0.14547704865655448
32,0,91,7,5.6875,16,0.18346774193548387,3.215252152521525,7,0.10695649595004009
32,0,84,10,5.25,12,0.1693548387096774,3.6143039591315453,9,0.07607886904761904
32,0,113,9,7.0625,15,0.22782258064516128,3.1269510926118627,8,0.10709776334776339
