nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,92,12,5.75,12,0.18548387096774194,2.9363957597173145,7,0.0763640873015873
32,0,94,12,5.875,12,0.18951612903225806,3.5945945945945947,11,0.08631446611097775
32,0,80,10,5.0,12,0.16129032258064516,3.4814814814814814,7,0.06584483225108224
32,0,96,9,6.0,16,0.1935483870967742,2.623326959847036,7,0.16739403026167732
32,0,96,14,6.0,11,0.1935483870967742,4.062755798090041,11,0.0962838955026455
32,0,92,5,5.75,10,0.18548387096774194,3.545350172215844,10,0.07423259274640089
32,0,93,8,5.8125,12,0.1875,3.3005115089514065,8,0.1102975834472545
32,0,81,7,5.0625,11,0.16330645161290322,3.240437158469945,8,0.0948232699178838
32,0,100,11,6.25,12,0.20161290322580644,2.9551020408163264,7,0.11643224939123378
32,0,79,10,4.9375,10,0.1592741935483871,3.641851106639839,10,0.03791335978835978
