nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
0,0,0,0,0.0,0,0.0,0.0,0,0.0
1,0,1,1,2.0,2,0.0,0.0,0,0.0
0,0,0,0,0.0,0,0.0,0.0,0,0.0
1,0,1,1,2.0,2,0.0,0.0,0,0.0
0,0,0,0,0.0,0,0.0,0.0,0,0.0
4,0,3,0,1.5,3,0.5,1.0,1,0.0
4,0,4,2,2.0,4,0.6666666666666666,1.0,1,0.0
2,0,1,0,1.0,1,0.0,1.0,1,0.0
1,0,1,1,2.0,2,0.0,0.0,0,0.0
0,0,0,0,0.0,0,0.0,0.0,0,0.0
