nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,189,40,5.90625,15,0.09375,4.716465169833046,12,0.01770404075091575
64,0,188,36,5.875,15,0.09325396825396826,4.288791529755385,11,0.02197086767399268
64,0,187,33,5.84375,14,0.09275793650793651,4.139586410635155,9,0.03472057456432456
64,0,189,40,5.90625,15,0.09375,4.233747260774288,9,0.03509519993894994
64,0,191,39,5.96875,20,0.09474206349206349,4.449626865671642,10,0.03385343720821662
63,0,186,35,5.904761904761905,13,0.09523809523809525,4.213143872113677,9,0.038336310955358575
64,0,189,37,5.90625,16,0.09375,4.173050615595075,9,0.03903674450549451
64,0,189,38,5.90625,15,0.09375,4.724315619967794,12,0.030626014610389617
64,0,188,41,5.875,11,0.09325396825396826,4.717957166392092,11,0.040413622835497834
64,0,185,39,5.78125,17,0.09176587301587301,4.696825975921197,11,0.03547119836182336
