nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,189,41,5.90625,13,0.09375,4.356895556837854,10,0.025910894660894662
64,0,189,37,5.90625,11,0.09375,4.5128763148349655,12,0.045570098304473304
64,0,189,41,5.90625,14,0.09375,5.320204023802777,14,0.0326755275974026
64,0,189,43,5.90625,11,0.09375,4.318197454420365,9,0.03138847552910053
64,0,189,39,5.90625,14,0.09375,4.808754208754209,14,0.026795889295889292
64,0,188,40,5.875,12,0.09325396825396826,4.487584650112867,11,0.05321855517168017
63,0,187,40,5.936507936507937,11,0.09575012800819253,4.082164328657314,11,0.03216595280087344
63,0,187,40,5.936507936507937,10,0.09575012800819253,4.331196581196581,10,0.029969765684051405
64,0,187,40,5.84375,12,0.09275793650793651,4.5210084033613445,12,0.034050324675324685
64,0,189,38,5.90625,11,0.09375,4.61689247621793,10,0.031783234126984125
