nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,180,43,5.625,13,0.08928571428571429,4.437997347480106,10,0.02480609668109668
64,0,184,43,5.75,13,0.09126984126984126,4.234979423868313,9,0.05439382665945165
64,0,189,45,5.90625,15,0.09375,4.5083760683760685,13,0.045885754870129865
63,0,181,40,5.746031746031746,13,0.09267793138760881,4.3879716981132075,11,0.04437343961153485
64,0,184,44,5.75,10,0.09126984126984126,4.907692307692308,12,0.05163690476190475
64,0,186,42,5.8125,12,0.09226190476190477,4.4626086956521736,9,0.05171957671957673
64,0,186,44,5.8125,14,0.09226190476190477,5.156317578004325,13,0.043623130341880346
64,0,185,41,5.78125,12,0.09176587301587301,4.320266889074229,11,0.024129877645502652
64,0,185,44,5.78125,10,0.09176587301587301,4.40052950075643,10,0.013671875000000002
64,0,186,42,5.8125,12,0.09226190476190477,4.768488745980707,12,0.04428267045454545
