nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,185,44,5.78125,12,0.09176587301587301,4.973009907755381,14,0.04565972222222222
64,0,175,46,5.46875,9,0.08680555555555555,4.995464166918658,12,0.05485491071428571
64,0,185,47,5.78125,11,0.09176587301587301,4.860061919504644,14,0.03627232142857143
63,0,181,44,5.746031746031746,10,0.09267793138760881,4.143103448275862,10,0.03034769463340892
63,0,179,44,5.682539682539683,11,0.09165386584741424,4.398775093569241,10,0.030297304106827922
64,0,179,43,5.59375,10,0.08878968253968254,4.510061919504644,10,0.03821304563492063
64,0,183,45,5.71875,9,0.09077380952380952,4.556994000631512,10,0.04778025793650794
63,0,184,45,5.841269841269841,14,0.09421402969790066,4.254011741682975,9,0.025848049657573466
64,0,183,43,5.71875,9,0.09077380952380952,4.51182197496523,10,0.03557787698412699
64,0,184,44,5.75,12,0.09126984126984126,4.9171408250355615,12,0.034446008274133265
