nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,187,43,5.84375,13,0.09275793650793651,4.366842452208306,9,0.047238756613756615
63,0,184,41,5.841269841269841,11,0.09421402969790066,4.589711806631547,9,0.04763374485596708
64,0,186,47,5.8125,10,0.09226190476190477,4.778342805862997,12,0.026116071428571436
64,0,185,40,5.78125,10,0.09176587301587301,4.81354491357325,15,0.0306733630952381
64,0,186,40,5.8125,11,0.09226190476190477,4.252098127824403,10,0.032594532203907206
64,0,185,42,5.78125,9,0.09176587301587301,4.649536898715267,12,0.035677083333333325
64,0,185,40,5.78125,11,0.09176587301587301,4.475488807027487,10,0.05286044973544973
64,0,184,43,5.75,13,0.09126984126984126,4.314190317195326,10,0.04299298791486291
64,0,182,42,5.6875,12,0.09027777777777778,4.157000961230374,10,0.03296337632275132
64,0,185,42,5.78125,13,0.09176587301587301,4.408499841420869,10,0.06304976851851851
