nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,188,37,5.875,14,0.09325396825396826,3.9901500938086305,10,0.02317407708032708
64,0,189,43,5.90625,13,0.09375,4.8041866550370695,12,0.05046500791413583
64,0,189,42,5.90625,11,0.09375,5.170351473922903,15,0.03307911706349207
64,0,188,38,5.875,14,0.09325396825396826,4.966327604349351,13,0.04140399531024531
64,0,189,39,5.90625,15,0.09375,4.57623695725345,10,0.038139479155104156
64,0,189,38,5.90625,15,0.09375,4.953372707491452,13,0.0505966545029045
64,0,189,42,5.90625,13,0.09375,4.419266369557765,9,0.03279671717171718
64,0,189,45,5.90625,11,0.09375,5.05820995962315,14,0.026289682539682536
64,0,190,36,5.9375,11,0.09424603174603174,4.074667709147771,10,0.04736069775132275
64,0,187,39,5.84375,15,0.09275793650793651,4.72926162260711,19,0.01155642679080179
