nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,818,0,25.5625,65,0.40575396825396826,1.994047619047619,4,0.35699595328727574
64,0,782,0,24.4375,67,0.3878968253968254,2.094189915536217,6,0.3458604003575822
64,0,810,0,25.3125,65,0.4017857142857143,2.0086805555555554,5,0.33746152339748864
64,0,797,0,24.90625,63,0.39533730158730157,2.018140589569161,4,0.34861299946269925
64,0,768,0,24.0,61,0.38095238095238093,2.1416170634920637,5,0.3279186553360407
64,0,782,0,24.4375,58,0.3878968253968254,2.075892857142857,5,0.345688986183081
64,0,789,0,24.65625,63,0.3913690476190476,2.035525321239607,4,0.34068162772228305
64,0,832,0,26.0,68,0.4126984126984127,1.9856386999244142,5,0.35550799651076237
64,0,790,0,24.6875,60,0.39186507936507936,2.047123015873016,5,0.3522260640527756
64,0,786,0,24.5625,67,0.3898809523809524,2.056547619047619,4,0.33617990131256653
