nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,804,0,25.125,49,0.39880952380952384,2.1557067271352985,5,0.3010633587192474
64,0,798,0,24.9375,48,0.3958333333333333,2.0964781746031744,5,0.29061024035102173
64,0,803,0,25.09375,49,0.39831349206349204,2.0520426749934946,5,0.3066851836616149
64,0,817,0,25.53125,51,0.4052579365079365,2.0791048659901117,5,0.31752767790411995
64,0,792,0,24.75,53,0.39285714285714285,2.127991937515747,5,0.31174455809481866
64,0,799,0,24.96875,53,0.39632936507936506,2.122952884857647,5,0.3064794375820172
64,0,782,0,24.4375,51,0.3878968253968254,2.1280081925243217,6,0.307737842977289
64,0,802,0,25.0625,48,0.3978174603174603,2.107390873015873,5,0.3065630373059514
64,0,804,0,25.125,52,0.39880952380952384,2.0497713209577615,4,0.3246958118642196
64,0,816,0,25.5,49,0.40476190476190477,2.0408163265306123,5,0.31232006602005696
