nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
64,0,874,0,27.3125,47,0.43353174603174605,1.9498614260519023,4,0.2508829730114489
64,0,849,0,26.53125,44,0.4211309523809524,1.9997519841269842,5,0.2600332005027171
64,0,865,0,27.03125,43,0.4290674603174603,1.9724702380952381,4,0.24855328587671274
64,0,856,0,26.75,44,0.4246031746031746,1.964474678760393,4,0.25212819968020206
64,0,867,0,27.09375,44,0.43005952380952384,1.9818948412698412,5,0.2471470985406829
64,0,860,0,26.875,46,0.42658730158730157,1.9692460317460319,4,0.2504584310628115
64,0,870,0,27.1875,41,0.43154761904761907,1.950588837685612,4,0.24522303743996193
64,0,872,0,27.25,43,0.43253968253968256,1.9645337301587302,4,0.254858679730989
64,0,867,0,27.09375,41,0.43005952380952384,1.962797619047619,4,0.24739032868340127
64,0,882,0,27.5625,41,0.4375,1.8937803941643205,4,0.24636231887505805
