nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,320,19,20.0,42,0.6451612903225806,2.389578163771712,6,0.506764988185235
32,0,320,17,20.0,42,0.6451612903225806,2.0871313672922254,6,0.5095695246262163
32,0,320,20,20.0,41,0.6451612903225806,1.8601503759398497,5,0.5106934443429489
32,0,312,19,19.5,40,0.6290322580645161,1.7129337539432177,4,0.4619835499874878
32,0,320,15,20.0,38,0.6451612903225806,1.5262237762237763,3,0.4863398083357739
32,0,320,19,20.0,41,0.6451612903225806,2.3014959723820483,6,0.48661540472506903
32,0,320,18,20.0,41,0.6451612903225806,1.919308357348703,5,0.4920210451358588
32,0,313,14,19.5625,39,0.6310483870967742,1.8343023255813953,5,0.47484753830203014
32,0,320,15,20.0,42,0.6451612903225806,1.8060781476121563,5,0.5019463597757685
32,0,320,16,20.0,39,0.6451612903225806,1.8743016759776536,5,0.49088294087496814
