nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,320,21,20.0,34,0.6451612903225806,1.9731182795698925,5,0.39210278585208774
32,0,320,18,20.0,41,0.6451612903225806,1.7756041426927502,4,0.3903174579148402
32,0,320,22,20.0,39,0.6451612903225806,1.8191244239631337,4,0.3749052775303227
32,0,320,18,20.0,41,0.6451612903225806,1.7102564102564102,4,0.4168754284566937
32,0,320,18,20.0,35,0.6451612903225806,1.828698553948832,4,0.37725511136015155
32,0,311,20,19.4375,40,0.6270161290322581,2.0246305418719213,6,0.4428566557326867
32,0,311,24,19.4375,33,0.6270161290322581,1.8541905855338692,4,0.4621706988220312
32,0,320,20,20.0,35,0.6451612903225806,1.793778801843318,4,0.39668225818716457
32,0,320,20,20.0,37,0.6451612903225806,1.7753882915173238,4,0.41978208523901384
32,0,312,21,19.5,40,0.6290322580645161,1.8944444444444444,5,0.4238507775432747
