nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,312,22,19.5,39,0.6290322580645161,2.2222222222222223,6,0.4275691243767837
32,0,312,22,19.5,39,0.6290322580645161,1.8253333333333333,5,0.44589938105616717
32,0,312,20,19.5,31,0.6290322580645161,1.9690594059405941,6,0.4649166424809379
32,0,303,22,18.9375,30,0.6108870967741935,1.9089790897908978,5,0.43580069227664603
32,0,312,22,19.5,36,0.6290322580645161,1.8125836680053546,5,0.42011047781985267
32,0,312,18,19.5,30,0.6290322580645161,1.7058823529411764,4,0.4232509588076877
32,0,303,21,18.9375,34,0.6108870967741935,1.7136690647482014,4,0.4025561990703588
32,0,312,23,19.5,38,0.6290322580645161,1.941831683168317,5,0.4577182382387762
32,0,293,24,18.3125,36,0.5907258064516129,1.8315217391304348,4,0.37061101860739754
32,0,312,18,19.5,34,0.6290322580645161,1.8128205128205128,5,0.4127458585296018
