nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
32,0,320,20,20.0,40,0.6451612903225806,1.9850574712643678,4,0.4514660671736487
32,0,320,24,20.0,37,0.6451612903225806,1.7977805178791615,5,0.4252483212230488
32,0,320,24,20.0,38,0.6451612903225806,1.7586618876941458,4,0.43826819729480276
32,0,320,20,20.0,38,0.6451612903225806,1.8605990783410138,4,0.4371539160015722
32,0,320,21,20.0,37,0.6451612903225806,1.8243727598566308,4,0.45594766340152587
32,0,320,22,20.0,42,0.6451612903225806,1.8971499380421313,4,0.4600178110792773
32,0,320,23,20.0,40,0.6451612903225806,1.8414779499404053,4,0.430286982100774
32,0,320,23,20.0,37,0.6451612903225806,1.6731571627260085,4,0.44486063481536514
32,0,311,21,19.4375,37,0.6270161290322581,1.7941176470588236,4,0.4109030132686666
32,0,317,18,19.8125,40,0.6391129032258065,1.8536866359447004,4,0.4603912255005077
