nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,160,13,20.0,26,1.3333333333333333,1.3822222222222222,3,0.6829961425319482
16,0,160,12,20.0,26,1.3333333333333333,1.3555555555555556,3,0.6838716060851082
16,0,160,13,20.0,26,1.3333333333333333,1.3555555555555556,3,0.6875197786572584
16,0,160,12,20.0,26,1.3333333333333333,1.3422222222222222,2,0.6884011819752301
16,0,160,12,20.0,26,1.3333333333333333,1.3644444444444443,3,0.6853472161020459
16,0,160,13,20.0,26,1.3333333333333333,1.3911111111111112,3,0.6755485829190734
16,0,160,12,20.0,26,1.3333333333333333,1.3777777777777778,3,0.7001562637815173
16,0,160,12,20.0,26,1.3333333333333333,1.2952380952380953,2,0.717514019006914
16,0,153,8,19.125,25,1.275,1.4375,3,0.6366596164263237
16,0,160,9,20.0,26,1.3333333333333333,1.3288888888888888,2,0.6790670317042766
