nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,160,15,20.0,26,1.3333333333333333,1.4,3,0.6774286461775798
16,0,160,13,20.0,26,1.3333333333333333,1.3875,2,0.6808049849359017
16,0,160,13,20.0,26,1.3333333333333333,1.4416666666666667,3,0.6911745150062639
16,0,160,14,20.0,26,1.3333333333333333,1.4166666666666667,3,0.6814403089076411
16,0,151,15,18.875,25,1.2583333333333333,1.4355555555555555,3,0.7042973567204284
16,0,160,12,20.0,26,1.3333333333333333,1.4208333333333334,3,0.6794471091201313
16,0,160,15,20.0,26,1.3333333333333333,1.4083333333333334,3,0.6897030431552426
16,0,160,11,20.0,26,1.3333333333333333,1.3916666666666666,3,0.6669356162814624
16,0,160,14,20.0,26,1.3333333333333333,1.4375,3,0.7065984274672296
16,0,160,14,20.0,26,1.3333333333333333,1.4125,3,0.6890636392541201
