nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,160,13,20.0,26,1.3333333333333333,1.4,3,0.649756528073051
16,0,151,13,18.875,25,1.2583333333333333,1.4,3,0.5952095676691261
16,0,160,12,20.0,26,1.3333333333333333,1.3958333333333333,3,0.6652528556488477
16,0,160,12,20.0,26,1.3333333333333333,1.4041666666666666,3,0.643378549068655
16,0,160,12,20.0,26,1.3333333333333333,1.3875,3,0.6435720964800158
16,0,151,13,18.875,25,1.2583333333333333,1.3866666666666667,2,0.5962143733727274
16,0,160,13,20.0,26,1.3333333333333333,1.3875,2,0.6312311284649273
16,0,160,14,20.0,26,1.3333333333333333,1.3916666666666666,2,0.6684345768200521
16,0,160,11,20.0,26,1.3333333333333333,1.3833333333333333,3,0.6537981171036902
16,0,160,12,20.0,26,1.3333333333333333,1.4,3,0.6556582004325839
