nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,160,13,20.0,26,1.3333333333333333,1.4533333333333334,4,0.7222876098663414
16,0,160,11,20.0,26,1.3333333333333333,1.3955555555555557,3,0.7038616419039255
16,0,160,13,20.0,26,1.3333333333333333,1.338095238095238,3,0.6983665263201981
16,0,160,13,20.0,25,1.3333333333333333,1.4416666666666667,3,0.6693772580105427
16,0,160,14,20.0,26,1.3333333333333333,1.4222222222222223,3,0.6867889974800767
16,0,160,14,20.0,26,1.3333333333333333,1.3571428571428572,3,0.7097358270055291
16,0,151,14,18.875,25,1.2583333333333333,1.4028436018957346,3,0.6362051071648384
16,0,160,12,20.0,26,1.3333333333333333,1.241025641025641,2,0.7005491530544438
16,0,160,13,20.0,26,1.3333333333333333,1.4375,3,0.6649804679068572
16,0,160,13,20.0,26,1.3333333333333333,1.4044444444444444,3,0.6948291671796234
