nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,151,13,18.875,25,1.2583333333333333,1.4044444444444444,3,0.6324861995468691
16,0,160,13,20.0,26,1.3333333333333333,1.3466666666666667,2,0.6829924036430999
16,0,153,12,19.125,25,1.275,1.4291666666666667,3,0.6550509433245928
16,0,160,14,20.0,26,1.3333333333333333,1.3080568720379147,2,0.6889061296015977
16,0,160,14,20.0,26,1.3333333333333333,1.3511111111111112,2,0.6893839905421612
16,0,160,14,20.0,26,1.3333333333333333,1.3511111111111112,2,0.6644601454405212
16,0,160,12,20.0,26,1.3333333333333333,1.3555555555555556,3,0.6977873338728189
16,0,160,13,20.0,25,1.3333333333333333,1.3511111111111112,3,0.6770201915448224
16,0,160,13,20.0,25,1.3333333333333333,1.3511111111111112,3,0.6913021791284798
16,0,160,14,20.0,26,1.3333333333333333,1.36,3,0.7024424278022117
