nodes,isolates,edges,self_loops,degree,max_degree,density,distance,max_distance,clustering
16,0,160,15,20.0,25,1.3333333333333333,1.4666666666666666,4,0.6467877343547771
16,0,160,14,20.0,26,1.3333333333333333,1.4916666666666667,4,0.6668519722800834
16,0,160,14,20.0,26,1.3333333333333333,1.5375,4,0.661884522175264
16,0,160,14,20.0,26,1.3333333333333333,1.525,4,0.6998788066413777
16,0,160,14,20.0,25,1.3333333333333333,1.4791666666666667,3,0.6514153309074603
16,0,160,13,20.0,26,1.3333333333333333,1.4875,4,0.6629153864428994
16,0,151,13,18.875,25,1.2583333333333333,1.5155555555555555,4,0.6244243890156733
16,0,160,15,20.0,26,1.3333333333333333,1.55,4,0.6786693139355017
16,0,160,13,20.0,26,1.3333333333333333,1.5666666666666667,4,0.7053492259310651
16,0,160,13,20.0,26,1.3333333333333333,1.3955555555555557,3,0.7283945979225541
